Model, Log, Iteration, NofTraceToAlign, NofAlignmentValid, NofAlignmentOpen, NofAlignmentRejected, NofLeftOutTraces, NofSubnets, NofRecomposeActivities, NofBorderActivities
BPIC18, BPIC18-entitlement-payment-inspection-500, 1, 490, 1, 489, 0, 0, -1, -1, -1
BPIC18, BPIC18-entitlement-payment-inspection-500, 2, 489, 0, 489, 0, 0, 49, 25, 38
BPIC18, BPIC18-entitlement-payment-inspection-500, 3, 264, 0, 264, 0, 225, 21, 5, 29
BPIC18, BPIC18-entitlement-payment-inspection-500, 4, 442, 2, 440, 0, 47, 15, 6, 21
BPIC18, BPIC18-entitlement-payment-inspection-500, 5, 487, 123, 364, 0, 0, 8, 10, 11
BPIC18, BPIC18-entitlement-payment-inspection-500, 6, 238, 6, 232, 0, 126, 6, 3, 7
BPIC18, BPIC18-entitlement-payment-inspection-500, 7, 152, 6, 146, 0, 206, 5, 1, 6
BPIC18, BPIC18-entitlement-payment-inspection-500, 8, 352, 0, 0, 352, 0, 4, 1, 5
